The iron suitor	2921
Cat of the canals	3050
Victarion	1941
Theon	18577
The windblown	2863
The reaver	3816
The merchant’s man	2682
The drowned man	2975
Daenerys	84878
The sacrifice	3119
The queen’s hand	3286
The blind girl	2681
The queenmaker	2848
Brienne	24809
Samwell	27607
A ghost in winterfell	2874
The queensguard	2434
Meanwhile, back on the wall . . .	124
The prophet	2699
Tyrion	111457
Dedication	83
Reek	8213
The princess in the tower	3565
A cavil on chronology	131
Jon	106271
The king’s prize	3426
Davos	31301
The captain of guards	3463
The prince of winterfell	3892
The kraken’s daughter	2344
The wayward bride	4359
The ugly little girl	2821
The kingbreaker	3368
Jaime	42248
Prologue	16241
The discarded knight	2203
Arya	56565
Bran	44534
The turncloak	2914
The griffin reborn	2852
Sansa	43935
A note on chronology	71
Epilogue	3654
Eddard	27106
George r. r. martin	2
Melisandre	2888
Cersei	35443
The dragontamer	2585
Alayne	8620
The watcher	3129
The spurned suitor	1668
Catelyn	48511
The iron captain	2460
The lost lord	3111
The soiled knight	2576
